endpoint,numeroItem,codigo_pdm,descricao,unidade_medida,rotulo,codigo_br,medicamento,observacao
https://pncp.gov.br/api/pncp/v1/orgaos/45751435000106/compras/2024/102/itens,4,1289,"CAMA HOSPITALAR TIPO PPP. AÇO INOXIDÁVEL; PARTO/ELÉTRICA; RODAS: 4 RODÍZIOS DE 5? C/ FREIO EM 2 RODÍZIOS DIAGONAIS; ATÉ 2,10M; LARGURA 1,00M; ATÉ 200 KG; ACIONAMENTO C/ CONTROLE REMOTO; SUPORTE DE SORO, PORTA COXA, BACIA INOX; ALTURA REGULÁVEL; APOIO PARA OS PÉS, ARCO DE REFORÇO; ARTICULADA EM 3 POSIÇOES; CABECEIRA REMOVÍVEL EM POLIURETANO INJETADO OU PAINÉIS EM LAMINADO METÁLICO; BASE COM PÉS RECUADOS E RODÍZIOS DE 4? NO MÍNIMO REVESTIDA EM MATERIAL DE ALTA RESISTÊNCIA; BANDEJA OU BASE PARA GUARDA DE MATERIAIS; ESTRADO ARTICULADO EM 3 SECÇÕES EM MATERIAL DE ALTO IMPACTO; MOVIMENTOS TRENDELENBURG, REVERSO DE TRENDELENBURG, ELEVAÇÃO DO DORSO; ELEVAÇÃO DO LEITO. ACIONAMENTO ATRAVÉS DE MOTORES C/ COMANDO ELÉTRICO. GRADES LATERAIS EM POLIURETANO INJETADO OU PAINÉIS EM LAMINADO MELAMÍNICO, MOVIMENTAÇÃO PARA FICAR ACIMA E ABAIXO DO LEITO. PAR DE PORTA-COXAS ESTOFADOS, COM ALTURA REGULÁVEIS EM INOX. PAR DE BARRAS DE APOIO COM ALTURA REGULÁVEL EM AÇO INOX NAS LATERAIS DO LEITO, BARRA DE APOIO PARA PARTO DE CÓCORAS. PAR DE APOIO PARA PÉS, C/ ALTURA REGULÁVEL E ESTOFADOS. BACIA DE ALTA RESISTÊNCIA SOB A PESEIRA, P/ COLETA RESÍDUOS. DISPOSITIVO P/ RETRAÇÃO DA PARTE DAS PERNAS P/ O PARTO. SUPORTES SORO EM AÇO INOX, C/ ALTURA REGULÁVEL NOS DOIS LADOS DA CABECEIRA. TRATAMENTO ANTIFERRUGINOSO, PINTURA ELETROSTÁTICA A PÓ; PARA-CHOQUE NOS 4 CANTOS DA CAMA P/ PROTEÇÃO PAREDE. MOVIMENTO E FREIO ACIONADO POR ÚNICO PEDAL NOS DOIS LADOS DA CAMA; MOVIMENTO LIVRE DOS 4 RODÍZIOS EM TODAS AS DIREÇÕES, PODENDO BLOQUEAR 1 OU 2 RODÍZIOS PARA DIRIGIBILIDADE; TRAVA DOS 4 RODÍZIOS; COLCHÃO ESPUMA DENSIDADE 33 EM MATERIAL IMPERMEÁVEL ISENTO DE LÁTEX, COMPATÍVEL COM AS SEÇÕES DO LEITO. CARGA DE TRABALHO ATÉ 180 KG. DIMENSÕES: EXTERNAS 1,00 M LARGURA; ALTURA ABAIXADA MÍNIMO 0,56 M E LEVANTADA MÍNIMO 0,80M",UNI,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/46854998000192/compras/2024/373/itens,1,11276,"Propofol dosagem: 10, forma farmacêutica: emulsão injetável",Ampola 20 ML,"PDM: 11276 - Propofol, Dosagem:10 MG/ML, Forma Farmacêutica:Emulsão Injetável",305935.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46523270000188/compras/2024/163/itens,7,17807,LIDOCAÍNA CLORIDRATO 2% - FRASCO COM 20 ML (SEM VASOCONSTRITOR),Frasco,,,Em dúvida,Falta a apresentação
https://pncp.gov.br/api/pncp/v1/orgaos/15163648000156/compras/2023/14/itens,9,8487,VAPORIZADOR CALIBRADO PARA ISOFLURANO,unidade,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/14578805000121/compras/2024/11/itens,3,5200,LEVOMEPROMAZINA 40MG/ML,FRASCO,"PDM: 5200 - Levomepromazina, Dosagem:40 MG/ML, Apresentação:Solução Oral",268130.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08234148000100/compras/2024/16/itens,3,3910,"0029268 - BROMAZEPAM, 6 MG",Comprimido,"PDM: 3910 - Bromazepam, Dosagem:6 Mg",271774.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46179958000192/compras/2024/107/itens,2,15870,48182 - CARBONATO DE CÁLCIO 500mg + COLECALCIFEROL 200 UI,UNIDADE,"PDM: 15870 - Carbonato De Cálcio, Apresentação:Associado Com Vitamina D3, Dosagem:500mg De Cálcio + 200u",270893.0,Sim,Colecalciferol = Vitamina d3
https://pncp.gov.br/api/pncp/v1/orgaos/04801221000110/compras/2023/85/itens,2,18757,Ferro Elementar,Frasco 20 ML,,,Em dúvida,Falta a concentração
https://pncp.gov.br/api/pncp/v1/orgaos/10291311000100/compras/2023/3/itens,6,1289,"CREATININA CINÉTICA 300ML - SISTEMA PARA A DETERMINAÇÃO DA CREATININA EM SORO, PLASMA E URINA POR CINÉTICA DE DOIS PONTOS",Unidades,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/3110/itens,9,9697,Metildopa dosagem: 250 mg,Comprimido,"PDM: 9697 - Metildopa, Dosagem:250 Mg",267689.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/06129491000151/compras/2024/2/itens,76,17993,Cilostazol 100 mg comprimido,UNIDADE,"PDM: 17993 - Cilostazol, Concentração:100 MG",276378.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/78092293000171/compras/2024/13/itens,4,12553,"BRIMONIDINA TARTARATO, CONCENTRAÇÃO:1 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO OFTÁLMICA BR 0392403",FRASCOS,"PDM: 12553 - Brimonidina Tartarato, Concentração:1 MG/ML, Forma Farmaceutica:Solução Oftálmica",392403.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/04077251000125/compras/2024/9/itens,4413712,5400,"URNA FUNERÁRIA; BALEIA ADULTO; DE 2M A 2,20M; Em madeira de lei; com visor; sextavada; com alças duras; 04 chavetas; acabamento externo em verniz semibrilho; acabamento interno zinco; capacidade 300kg.",UND,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/91900365000128/compras/2024/10/itens,5,2259,"ALCOOL ETILICO 70%, COM 1L",Litro,,,Em dúvida,Falta a apresentação
https://pncp.gov.br/api/pncp/v1/orgaos/46634168000150/compras/2024/94/itens,1,8428,"INSULINA DEGLUDECA 100UI/ML  LIRAGLUTIDA 3,6 MG/ML (XULTOPHY) C-ANETA  3 ML – SOLUÇÃO INJETÁVEL - SISTEMA DE APLICAÇÃO PREENCHIDO",CAN,"PDM: 8428 - Insulina, Tipo:Degludeca Associada À Liraglutida, Concentração:100 U/Ml + 3,6 MG/ML, Forma Farmaceutica:Solução Injetável, Adicionais:C/ Sistema De Aplicação",452616.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01373497000156/compras/2024/113/itens,9,8428,INSULINA APIDRA 100U ML,UNIDADE,,,Em dúvida,Falta o tipo
https://pncp.gov.br/api/pncp/v1/orgaos/19875046000182/compras/2024/69/itens,6,5077,"ANTIBIOGRAMA , PRINCIPIO ATIVO: CLINDAMICINA, DOSAGEM: 2MCG. APRESENTACAO: FRASCO COM 50 UNIDADES",UNU,,,Em dúvida,Falta a dosagem (correta)
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/34/itens,5,7878,"Medicamentos acao judicial(exclusivo diaf.almox.450)i Furosemida 10mg/ml, suspensão 10ml-manipulado",Frasco,"PDM: 7878 - Furosemida, Concentração:10 MG/ML, Forma Farmaceutica:Uso Oral, Característica Adicional:Formulação Especialmente Manipulada",462252.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/07622498000173/compras/2023/8/itens,3,2418,Fórmula Infantil Crianças de Primeira Infância Destinada Necessidades Dietoterápicas Específicas com Restrição de Lactose e à Base de Aminoácidos livres.com APLV e alergias alimentares mais severas C comprometimento TGI(NEOCATE LCP SIMILAR)Lata 400g.,Latas,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/87990800000185/compras/2024/112/itens,3,4803,CETOCONAZOL XAMPU 2% FRASCO C/ 100ML,FR (FR),"PDM: 4803 - Cetoconazol, Dosagem:2%, Apresentação:Shampoo",271103.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/10572048000470/compras/2023/131/itens,4,14671,"(2868180) - REAGENTE PARA DOSAGEM DE TRIGLICERIDES - COLORIMETRICO, QUIMICA SECA,METODO SLIDE TRIGLICERIDES,INTERVALO DE MEDICAO 10,0 A 525,0  MG/DL, COMPRIMENTO DE ONDA 540NM,GLICEROL-FOSFATO,PRONTO PARA USO,COM CALIBRADOR, PONTEIRA DESCARTAVEL E CONTROLE,EM SORO E PLASMA,ANALISADORES AUTOMATICOS DE QUIMICA CLINICA/QUIMICA SECA,COM 300 TESTES,MANUAL ATUALIZADO POR INFORMATIVOS,EMBALAGEM DE ACORDO COM A LEGISLACAO VIGENTE,ROTULO CONTENDO NUMERO DO LOTE, DATA DE VALIDADE E DE FABRICACAO,VALIDADE DO MATERIAL APOS ENTREGA DE NO MINIMO 12 MESES",TESTE,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/45323474000102/compras/2024/127/itens,4,1824,ACETILCISTEINA 40MG/ML - XAROPE,FRASCO,"PDM: 1824 - Acetilcisteína, Concentraçao:40 MG/ML, Forma Farmaceutica:Xarope",355786.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/11707402000147/compras/2024/1/itens,6,7355,Fenobarbital Sódico Dosagem: 100 MG,COMPRIMIDO,"PDM: 7355 - Fenobarbital Sódico, Dosagem:100 MG",267660.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/42498600000171/compras/2024/4703/itens,2,6577,"GRUPO FARMACOLOGICO: TROMBOLITICOS, PRINCIPIO ATIVO: ENOXAPARINA, FORMA FARMACEUTICA: SOLUCAO INJETAVEL, CONCENTRACAO / DOSAGEM: 20, UNIDADE: MG, VOLUME: 0,2ML, APRESENTACAO: SERINGA PREENCHIDA (VIA SUBCUTANEA), ACESSORIO: N/A, FORMA FORNECIMENTO: UNIDADE",UN,"PDM: 6577 - Enoxaparina, Concentração:100 MG/ML, Forma Farmaceutica:Solução Injetável, Características Adicionais 1:Seringa Preenchida",448982.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76179829000165/compras/2023/70/itens,3,350,"ALBENDAZOL, DOSAGEM 40 MG/ML SUSPENSÃO ORAL FRASCO COM 10ML BR0267507",Frasco,"PDM: 350 - Albendazol, Dosagem:40 MG/ML, Uso:Suspensão Oral",267507.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/29141322000132/compras/2024/192/itens,8,19750,"SEMAGLUTIDA 1,34MG/ML - 3ML (CANETA COM LIBERAÇÃO DE DOSE 1MG POR APLICAÇÃO)",Seringa,"PDM: 19750 - Semaglutida, Concentração:1,34 MG/ML, Forma Farmacêutica:Solução Injetável, Características Adicionais:Com Sistema De Aplicação",462141.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/95719472000105/compras/2024/44/itens,1,2032,"ACIDO TRANEXAMICO 50MG/ML  SOLUÇÃO INJETÁVEL AMP 5ML BR0327566


Acido Tranexamico 50mg/m solução injetável amp 5 ml BR0327566",UNIDADE (UN),"PDM: 2032 - Ácido Tranexâmico, Dosagem:50 MG/ML, Forma Farmacêutica:Solução Injetável",327566.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/03217924000132/compras/2024/38/itens,9,350,"29072 - (BR0267507) ALBENDAZOL, USO: SUSPENSÃO ORAL, DOSAGEM: 40 MG/ML, FRASCO 10,00 ML",FRASCO,"PDM: 350 - Albendazol, Dosagem:40 MG/ML, Uso:Suspensão Oral",267507.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46634291000170/compras/2024/33/itens,9,2420,CLORIDRATO DE AMIODARONA 200 MG MARCA: ANCORON®,COMPRIMIDO,"PDM: 2420 - Amiodarona, Dosagem:200 Mg",267510.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/10407/itens,1,8812,"LEVOTIROXINA (SODICA), 50 MCG, UNIDADE 1.0 COMPRIMIDO",UNIDADE 1.0 COMPRIMIDO,"PDM: 8812 - Levotiroxina Sódica, Dosagem:50 Mcg",268123.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13183513000127/compras/2024/46/itens,7,2035,6587	ACIDO URSODESOXICOLICO 300MG CP,cp,"PDM: 2035 - Ácido Ursodesoxicólico, Concentração:300 MG",309040.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/2780/itens,1,2031,"DARATUMUMABE, SC, 1.800MG, SOLUCAO INJETAVEL FRASCO AMPOLA 15ML, UNIDADE 1.0 FRASCO / AMPOLA",UNIDADE 1.0 FRASCO / AMPOLA,"PDM: 2031 - Daratumumabe, Concentração:120 MG/ML, Forma Farmacêutica:Solução Injetável",475967.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46223731000105/compras/2023/20/itens,8,8428,AGULHA P APLICACAO DE INSULINA C CANETA ULTRAFINE 4MMX023MM C100,CX,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/76205673000140/compras/2024/41/itens,7,354,ACIDO FOLICO 5 MG COD BR 267503,CPR,"PDM: 354 - Ácido Fólico, Dosagem:5 MG",267503.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46523239000147/compras/2024/237/itens,6,9702,METOCLOPRAMIDA CLORIDRATO 10MG POR COMPRIMIDO.,COMPRIMIDO,"PDM: 9702 - Metoclopramida Cloridrato, Dosagem:10 Mg",267312.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01608820000123/compras/2023/5/itens,5,2036,"Ácido Valpróico  (Valproato de sódio) 250mg, cápsula",CAP,"PDM: 2036 - Ácido Valpróico, Dosagem:250 MG",267504.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/372/itens,8,15104,"BRINZOLAMIDA 10MG/ML + MALEATO DE TIMOLOL 6,8MG/ML",FRASCO (FRASCO),"PDM: 15104 - Brinzolamida, Composição:Associada Com Timolol Maleato, Concentração:10 Mg + 5 MG/ML, Forma Farmaceutica:Suspensão Oftálmica",395807.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/63762009000150/compras/2024/18/itens,4369950,8428,"AGULHA NANO PARA APLICAÇAO DE INSULINA COM CANETA 4MM X0,23MM COM 100 UNIDADES.",CX,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/01612516000150/compras/2024/15/itens,3,17357,"CLOREXIDINA DEGERMANTE 2% (1 LITRO)  CLOREXIDINA DEGERMANTE 2% (1 LITRO) CLOREXIDINA DEGERMANTE 2%- SOLUÇÃO DE DIGLUCONATO DE CLOREXIDINA 2 %. RÓTULO CONTENDO COMPOSIÇÃO QUÍMICA, LOTE, REGIS",Frasco,"PDM: 17357 - Clorexidina Digluconato, Dosagem:2%, Aplicação:Degermante",269876.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46200846000176/compras/2024/3767/itens,1,2436,AMOXICILINA 250 MG/5ML -GENERICO  SUSPENSAO 150 ML COM COPO MEDIDA.COD.:21.55.2-1,FR,"PDM: 2436 - Amoxicilina, Concentração:50mg/Ml, Apresentação:Pó Para Suspensão Oral",271111.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/03507548000110/compras/2024/39/itens,7,2259,"ÁLCOOL EM GEL - ÁLCOOL ETÍLICO 70° INPM EM GEL, 500 ML. INDICADO PARA LIMPEZA GERAL DE SUPERFÍCIES FIXAS E ONDE HOUVER A NECESSIDADE DE UTILIZAR UM PRODUTO EFICIENTE E VOLÁTIL.",FRS,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",269943.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/00136858000188/compras/2024/174/itens,4,1874,Ácido Azeláico,"Bisnaga 30,00 G",,,Em dúvida,Falta a concentração
https://pncp.gov.br/api/pncp/v1/orgaos/08597121000174/compras/2024/433/itens,9,8428,"6523.75348-Sensor enlite 3, APRESENTAÇÃO: Para Bomba de Insulina MiniMed 780G, MODELO: MMT-7020C1, MARCA: Medtronic, EMBALAGEM: Caixa com 5 unidades, CARACTERÍSTICAS ADICIONAIS: Atendimento de Ordem Judicial, UNID. DE MEDIDA: Unitário",Unitário,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/46634390000152/compras/2024/136/itens,8,8428,Insulina Lispro Frasco 10 ml,FR,,,Em dúvida,Falta a concentração
https://pncp.gov.br/api/pncp/v1/orgaos/18291369000166/compras/2022/6/itens,2,1872,ÁCIDO ASCÓRBICO (VITAMINA C) 100MG/ML AMPOLA 5ML,AMPOLA,"PDM: 1872 - Ácido Ascórbico, Dosagem:100 MG/ML, Tipo Uso:Injetável",271687.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/04384829000196/compras/2024/39/itens,5,5077,"CLINDAMICINA - CONCENTRACAO/DOSAGEM 300 MG,FORMA FARMACEUTICA CÁPSULA,FORMADE APRESENTACAO BLISTER OU STRIP,VIA DE ADMINISTRACAO ORAL",CAPSULA,"PDM: 5077 - Clindamicina, Dosagem:300 MG",268436.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76105634000170/compras/2024/64/itens,1,7221,ANTICONCEPCIONAL SUBCUTÂNEO (IMPLANTE SUBCUTÂNEO LIBERADOR DE ETONOGESTREL),UNIDADE (UNIDADE),"PDM: 7221 - Etonogestrel, Concentração:68 MG, Forma Farmacêutica:Implante Subdérmico",393920.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01178573000172/compras/2024/58/itens,4,2259,Álcool etílico em Gel 500 ml,Unidade,,,Em dúvida,Falta o teor alcóolico
https://pncp.gov.br/api/pncp/v1/orgaos/10348050000118/compras/2024/42/itens,4585665,1872,"ÁCIDO ASCÓRBICO 100MG/ML, AMPOLA 5 ML",AMP,"PDM: 1872 - Ácido Ascórbico, Dosagem:100 MG/ML, Tipo Uso:Injetável",271687.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/10572048000128/compras/2024/335/itens,2,2259,"(4087828) - ALCOOL ETILICO - CONCENTRACAO/DOSAGEM 70%,FORMA FARMACEUTICA GEL,FORMA DE APRESENTACAO FRASCO OU REFIL,VIA DE ADMINISTRACAO TOPICA",BOL 1000 ML,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",269943.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/24616187000110/compras/2024/8/itens,1450243,2420,AMIODARONA 50 MG/ML C/3ML,AMPOL,,,Em dúvida,Falta a forma de apresentação
https://pncp.gov.br/api/pncp/v1/orgaos/37465200000120/compras/2024/34/itens,4541484,7662,"ANTISSEPTICO BUCAL - COMPOSTO POR FLUORETO DE SODIO A 0,2%, CORANTE E ESSENCIA OPCIONAL, EMBALADO EM FRASCO COM APROXIMADAMENTE 200ML, CONSTANDO EXTERNAMENTE MARCA COMERCIAL, PROCEDENCIA DE FABRICACAO, VALIDADE MINIMA DE 1 ANO A PARTIR DA DATA DE ENT",FR 200 ML,"PDM: 7662 - Fluoreto De Sódio, Concentração:0,2%, Forma Farmacêutica:Solução Bucal",428105.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/87612867000186/compras/2023/27/itens,7,4677,"CARVEDILOL 6,25MG.",COM,"PDM: 4677 - Carvedilol, Dosagem:6,25 MG",267565.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/11295/itens,10,18216,"CAL HIDRATADA, TRATAMENTO DE AGUA PARA CONSUMO HUMANO, CA(OH)2 - PO SECO NCO OBTIDO PELA HIDRATACAO DE CAL VIRGEM,CONSTITUIDA ESSENCIALMENTE DE HIDROXIDO DE CALCIO E HIDROXIDO DE MAGNESIO, OU AINDA UMA MISTURA DE HIDROXIDO DE CALCIO, HIDROXIDO DE MAGNESIO E OXIDO DE MAGNESIO, EMBALAGEM 1.0 QUILOGRAMAS",EMBALAGEM 1.0 QUILOGRAMAS,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/02056729000105/compras/2023/187/itens,1,1289,"BOLSA PRESSÓRICA, MATERIAL: POLIURETANO DENSO, RESISTENTE E TRANSPARENTE. CAPACIDADE ATÉ 500 ML, COMPOSTA POR ALÇA DE FIXAÇÃO AO SUPORTE, GANCHO INTERNO PARA FIXAÇÃO DO FRASCO DE SORO, TORNEIRA 3 VIAS DE ALTO FLUXO, PERA EXTRA GRANDE (COM GRANDE VOLUME DE INSUFLAÇÃO). REUTILIZÁVEL.
",UNIDADE,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/15884109000106/compras/2024/28/itens,4451568,1289,FR - FATOR REUMATÓIDE - TURBIDIMÉTRICO  - Reagente utilizado na determinação quantitativa do fator reumatóide no soro ou plasma humano. Metodo ImunoTurbidimetria Colloidal Gold. Acompanhado de calibra,KIT,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/01612384000166/compras/2023/7/itens,7,363,ACICLOVIR 50MG/G BISNAGA 10G,Tubo,"PDM: 363 - Aciclovir, Dosagem:50 MG/G, Uso:Creme",268375.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/16886871000194/compras/2023/110/itens,8,2362,Alprazolam 2 Mg Comprimido,comprimido,"PDM: 2362 - Alprazolam, Dosagem:2 MG",284465.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/05054929001350/compras/2023/2/itens,2,6213,"Dimenidrinato + Cloridrato de Piridoxina 50Mg+50Mg/Ml, C/1Ml, Solução Injetavel",AMPOLA,"PDM: 6213 - Dimenidrinato, Apresentação:Associado Com Piridoxina Cloridrato, Dosagem:50mg + 50mg/Ml, Tipo Medicamento:Solução Injetável",272334.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18192252000125/compras/2023/9/itens,3407090,30002,DEUTETRABENAZINA 6MG REVESTIDO DE LIBERAÇÃO PROLONGADA,UN,"PDM: 30002 - Deutetrabenazina, Concentração:6 MG, Adicional:Liberação Prolongada",483737.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/10572048000470/compras/2023/124/itens,1,6240,"(3747700) - BECLOMETASONA, DIPROPIONATO - CONCENTRACAO/DOSAGEM 50 MCG,FORMA FARMACEUTICA AEROSSOL,FORMA DE APRESENTACAO FRASCO,VIA DE ADMINISTRACAO INALATORIA ORAL","FRASCO SPRAY 200,000 DOSE","PDM: 6240 - Beclometasona Dipropionato, Concentração:50 Mcg/Dose, Forma Farmaceutica:Aerossol Bucal, Característica Adicional:Frasco Doseador C/ Bocal Aerogador",346586.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/48664304000180/compras/2024/235/itens,1,14471,TACROLIMO 0 02     COLIRIO,FRASCO,,,Em dúvida,Falta a concentração (correta)
https://pncp.gov.br/api/pncp/v1/orgaos/49576416000141/compras/2023/128/itens,8,2420,"Amiodarona, cloridrato 50 mg/ml - solução injetável 3 ml",Ampola,"PDM: 2420 - Amiodarona, Dosagem:50mg/Ml, Indicação:Injetável",271710.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08113896000127/compras/2024/11/itens,1,18063,"ADOÇANTE DIETÉTICO, contendo os seguintes ingredientes: água, sorbitol, edulcorantes artificiais, siclamato de sódio, sacarina, conservantes, ácido benzoico, metilparbeno. não contendo quantidade significativa de carboidrato, proteína, gordura totais, gorduras saturadas, gorduras trans, fibra alimentar e sódio. embalagem com 100ml, aspecto líquido límpido transparente. ingredientes sódicos, com bico dosado.",Unidade,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/11312086000104/compras/2024/6/itens,10,363,"ACICLOVIR 50 MG/G, CREME  10 G (5%)",BG,"PDM: 363 - Aciclovir, Dosagem:50 MG/G, Uso:Creme",268375.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/87568911000106/compras/2024/153/itens,8,8000,"GLIBENCLAMIDA - COMPRIMIDO 5mg


<p>CAIXA</p>",UNIDADE (UNIDADE),"PDM: 8000 - Glibenclamida, Dosagem:5 Mg",267671.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45511847000179/compras/2024/485/itens,4,14226,"CLORIDRATO DE DORZOLAMIDA 2% + MALEATO DE TIMOLOL - CLORIDRATO DE DORZOLAMIDA 2% + MALEATO DE TIMOLOL 0,5%, FRASCO COM 5 ML",Frasco - Fr,"PDM: 14226 - Dorzolamida Cloridrato, Apresentação:Associada Com Timolol, Dosagem:2% + 0,5%, Tipo Medicamento:Solução Oftálmica",272579.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46172888000140/compras/2023/9/itens,1,1289,"TUBO DE COLETA DE SORO TAMPA VERMELHA TUBO 13 X 75MM; VOLUME 5ML; PRODUTO EM PLASTICO;COR: VERMELHA; ATIVADOR DE COAGULO; TAMPA COM CA-PA PROTETORA, QUE GARANTE SEGURANCA NO TRANSPOR-TE, EVITANDO POSSIVEIS VAZAMENTOS E O CONTATO DOUSUARIO COM A AMOSTRA DE SANGUE; ESTERILIZADO PORRADIACU", UN,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/18296699000144/compras/2023/30/itens,1,19967,"Suplemento nutricional oral em pó, formulado com nutrientes essenciais para os idosos como Act3, que é uma combinação única de proteíns (40gr), cálcio (480mg) e vitamina D (11ug) que atua na redução de quedas e fraturas. Possui também Prebio1, que é um composto exclusivo a base de insulina e FOS (frutoligossacarideos) que contribui para o equilibrio da flora intestinal. Contém Epa/Dha e alta quantidade de vitamina do complexo B (folato, B1, B) zinco e selênio para auxiliar no estado nutricional dos pacientes desnutridos ou em risco de desnutrição e melhorar a força e a capacidade funcional. Com embalagem de 740 gramas e sem sabor.",UN,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/16928483000129/compras/2024/61/itens,1,8007,"BALA DURA SORTIDA - BALAS DURAS RECHEADAS SORTIDAS,, embalagem de 600g, sabores artificiais de morango e uva, naturais de laranja e limão e idÊntico ao natural de cereja, coloridas artificialmente, açúcar glicose,acidulante ácido citrico, aromas artificiais de morango e uva, naturais de laranja e limão e idÊntico ao natural de cereja, polpa de fruta e corantes artificiais, vermelho 40, amarelo tartrazina e azul indigotina, contém corante amarelo tartrazina , não contém glútén, contendo identificação do produto, marca do fabricante, prazo de validade,",Pacote,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/11457539000190/compras/2024/34/itens,5,2100,ADENOSINA 3MG/2ML AMPOLAS,UNID,"PDM: 2100 - Adenosina, Dosagem:3 MG/ML, Indicação:Solução Injetável",278281.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76021450000122/compras/2024/9/itens,10,6213,DIMENIDRINATO 3 MG/ML + CLORIDRATO DE PIRIDOXINA 5 MG/ML + GLICOSE 100MG/ML + FRUTOSE 100MG/ML - AMPOLA DE 10 ML - CÓDIGO BR0272336,AMP,"PDM: 6213 - Dimenidrinato, Apresentação:Associado Com Piridoxina + Glicose + Frutose, Dosagem:3mg + 5mg + 100mg + 100mg/Ml, Tipo Medicamento:Solução Injetável",272336.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/87612537000190/compras/2023/101/itens,7,350,ALBENDAZOL 400MG - COMPRIMIDO MASTIGÁVEL.,Comprimido,"PDM: 350 - Albendazol, Concentração:400 MG, Forma Farmaceutica:Comprimido Mastigável",459822.0,Sim,
